"group","imp","term","smd_pre","smd_post","abs_post","run_id","run_ts"
"VBG",1,"serum_cr",0.0861059306614005,0.0187313351465713,0.0187313351465713,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",1,"serum_phos",0.0542190874863094,0.0183425153801577,0.0183425153801577,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"encounter_type:Inpatient",0.0348562569719965,0.0389410244873118,0.0389410244873118,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"encounter_type:Emergency",-0.0348562569719966,-0.0389410244873014,0.0389410244873014,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"age_at_encounter",-0.0201779583027337,0.030989772823961,0.030989772823961,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"location:3",-0.0637213583813181,-0.0300846735874962,0.0300846735874962,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"serum_ca",-0.0412750362916163,-0.0244506653452785,0.0244506653452785,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"location:0",-0.334988577629318,0.0205999870374165,0.0205999870374165,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"serum_lac",0.138689323198546,0.0200466687336762,0.0200466687336762,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"hr",0.149111699845378,0.0197488178476335,0.0197488178476335,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"plt",-0.0297585687944182,-0.0194759443142155,0.0194759443142155,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",2,"race_ethnicity:6",0.197280740706149,-0.0194023771300771,0.0194023771300771,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"encounter_type:Inpatient",0.0348562569719965,0.0395801211991852,0.0395801211991852,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"encounter_type:Emergency",-0.0348562569719966,-0.039580121199177,0.039580121199177,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"location:3",-0.0637213583813181,-0.0317968314264439,0.0317968314264439,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"age_at_encounter",-0.0201779583027337,0.0300083301830515,0.0300083301830515,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"serum_ca",-0.0414633452740342,-0.0258994722745085,0.0258994722745085,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"location:0",-0.334988577629318,0.0230667651839824,0.0230667651839824,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"race_ethnicity:6",0.197280740706149,-0.0209032108804678,0.0209032108804678,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"serum_cr",0.08533325002286,0.0179830529548926,0.0179830529548926,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"plt",-0.029464875763293,-0.0179336802722429,0.0179336802722429,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",3,"serum_lac",0.132763666414011,0.0176325991028519,0.0176325991028519,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"encounter_type:Inpatient",0.0348562569719965,0.0411609276560454,0.0411609276560454,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"encounter_type:Emergency",-0.0348562569719966,-0.0411609276560267,0.0411609276560267,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"age_at_encounter",-0.0201779583027337,0.0315330170916459,0.0315330170916459,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"location:3",-0.0637213583813181,-0.0308878996371197,0.0308878996371197,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"serum_ca",-0.0405523159930739,-0.0262252952605271,0.0262252952605271,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"location:0",-0.334988577629318,0.0211507386470237,0.0211507386470237,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"race_ethnicity:6",0.197280740706149,-0.0206158708917783,0.0206158708917783,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"serum_lac",0.135265327314959,0.0203504028694957,0.0203504028694957,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"hr",0.148704505208436,0.0188050043131576,0.0188050043131576,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",4,"plt",-0.0298618403176644,-0.0182647029652202,0.0182647029652202,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"encounter_type:Inpatient",0.0348562569719965,0.0407317596018031,0.0407317596018031,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"encounter_type:Emergency",-0.0348562569719966,-0.0407317596017956,0.0407317596017956,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"location:3",-0.0637213583813181,-0.0328329436064338,0.0328329436064338,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"age_at_encounter",-0.0201779583027337,0.02818197303036,0.02818197303036,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"serum_ca",-0.0405731108044871,-0.0256310772553678,0.0256310772553678,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"location:0",-0.334988577629318,0.0233149138672235,0.0233149138672235,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"race_ethnicity:6",0.197280740706149,-0.0212350254671161,0.0212350254671161,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"plt",-0.030513071192603,-0.0185013132393188,0.0185013132393188,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"hr",0.147619952214566,0.01803742525257,0.01803742525257,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",5,"serum_hco3",-0.0696889723422685,0.0165481320914034,0.0165481320914034,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"encounter_type:Inpatient",0.0348562569719965,0.0400946542548709,0.0400946542548709,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"encounter_type:Emergency",-0.0348562569719966,-0.0400946542548496,0.0400946542548496,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"location:3",-0.0637213583813181,-0.0324789280284665,0.0324789280284665,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"age_at_encounter",-0.0201779583027337,0.0297220328581175,0.0297220328581175,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"serum_ca",-0.0404058580025706,-0.0242206277923098,0.0242206277923098,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"location:0",-0.334988577629318,0.0238938743349566,0.0238938743349566,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"race_ethnicity:6",0.197280740706149,-0.0211001887162299,0.0211001887162299,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"serum_lac",0.134220873569017,0.0195453298510411,0.0195453298510411,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"temp_new",-0.0126093966543569,0.0194368168696531,0.0194368168696531,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",6,"plt",-0.0312517714537215,-0.0189085669183235,0.0189085669183235,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"encounter_type:Emergency",-0.0348562569719966,-0.0405990188537478,0.0405990188537478,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"encounter_type:Inpatient",0.0348562569719965,0.0405990188537434,0.0405990188537434,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"age_at_encounter",-0.0201779583027337,0.0302886269674599,0.0302886269674599,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"location:3",-0.0637213583813181,-0.0292384121946218,0.0292384121946218,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"serum_ca",-0.0425430633045046,-0.0256478298226771,0.0256478298226771,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"location:0",-0.334988577629318,0.0217180511409536,0.0217180511409536,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"race_ethnicity:6",0.197280740706149,-0.0205921530357147,0.0205921530357147,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"plt",-0.0309318137049082,-0.019715111769755,0.019715111769755,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"serum_cr",0.0867215518180741,0.0197086084577178,0.0197086084577178,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",7,"serum_lac",0.129815367602293,0.0191448645239331,0.0191448645239331,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"encounter_type:Inpatient",0.0348562569719965,0.0391788756119796,0.0391788756119796,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"encounter_type:Emergency",-0.0348562569719966,-0.0391788756119733,0.0391788756119733,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"location:3",-0.0637213583813181,-0.0312503884169516,0.0312503884169516,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"age_at_encounter",-0.0201779583027337,0.0286131827024687,0.0286131827024687,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"serum_ca",-0.0415011227914225,-0.0250953704198369,0.0250953704198369,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"location:0",-0.334988577629318,0.0214288504805341,0.0214288504805341,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"race_ethnicity:6",0.197280740706149,-0.0200338875423095,0.0200338875423095,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"serum_phos",0.0524167481988701,0.0200127317698888,0.0200127317698888,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"serum_lac",0.135270815587833,0.0195238798011845,0.0195238798011845,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",8,"hr",0.148371864560219,0.0186456519480892,0.0186456519480892,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"encounter_type:Inpatient",0.0348562569719965,0.0390334604992824,0.0390334604992824,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"encounter_type:Emergency",-0.0348562569719966,-0.0390334604992738,0.0390334604992738,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"location:3",-0.0637213583813181,-0.0324733859143023,0.0324733859143023,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"age_at_encounter",-0.0201779583027337,0.030758562251924,0.030758562251924,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"serum_ca",-0.0411364286860898,-0.025236191338118,0.025236191338118,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"location:0",-0.334988577629318,0.0236721995155879,0.0236721995155879,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"race_ethnicity:6",0.197280740706149,-0.020847882902906,0.020847882902906,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"plt",-0.0308927432439482,-0.0193315407196365,0.0193315407196365,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"serum_lac",0.131897696478276,0.0190248547751089,0.0190248547751089,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",9,"serum_cl",-0.143746065987724,-0.0177593625341768,0.0177593625341768,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"encounter_type:Inpatient",0.0348562569719965,0.04004766316775,0.04004766316775,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"encounter_type:Emergency",-0.0348562569719966,-0.0400476631677359,0.0400476631677359,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"location:3",-0.0637213583813181,-0.0311871436242771,0.0311871436242771,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"age_at_encounter",-0.0201779583027337,0.0301747103374625,0.0301747103374625,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"serum_ca",-0.0419264099600221,-0.0252910043594173,0.0252910043594173,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"location:0",-0.334988577629318,0.0216906780793161,0.0216906780793161,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"race_ethnicity:6",0.197280740706149,-0.0200732346332851,0.0200732346332851,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"plt",-0.0300290186480441,-0.0188793700238851,0.0188793700238851,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"serum_lac",0.133632917314404,0.0184374453752692,0.0184374453752692,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",10,"serum_cr",0.0872783295290348,0.0184321991991365,0.0184321991991365,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"encounter_type:Inpatient",0.0348562569719965,0.0406922788030726,0.0406922788030726,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"encounter_type:Emergency",-0.0348562569719966,-0.0406922788030631,0.0406922788030631,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"location:3",-0.0637213583813181,-0.0315389725891619,0.0315389725891619,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"age_at_encounter",-0.0201779583027337,0.0276528261000398,0.0276528261000398,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"serum_ca",-0.0412694328505697,-0.0250321905653342,0.0250321905653342,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"location:0",-0.334988577629318,0.0216123631242905,0.0216123631242905,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"serum_lac",0.135139661470422,0.0205512595229148,0.0205512595229148,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"temp_new",-0.006321876610735,0.0201043026694151,0.0201043026694151,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"race_ethnicity:6",0.197280740706149,-0.0200373903505827,0.0200373903505827,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",11,"hr",0.152802300031879,0.0198920732440825,0.0198920732440825,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"encounter_type:Inpatient",0.0348562569719965,0.0386046320832698,0.0386046320832698,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"encounter_type:Emergency",-0.0348562569719966,-0.038604632083256,0.038604632083256,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"location:3",-0.0637213583813181,-0.031087587549904,0.031087587549904,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"age_at_encounter",-0.0201779583027337,0.0297850630182679,0.0297850630182679,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"serum_ca",-0.0418324551114522,-0.0233424112468565,0.0233424112468565,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"plt",-0.0321371620385582,-0.0210925903967983,0.0210925903967983,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"location:0",-0.334988577629318,0.0207122506887675,0.0207122506887675,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"temp_new",-0.0101101047088829,0.0200676997540332,0.0200676997540332,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"race_ethnicity:6",0.197280740706149,-0.0192922080948324,0.0192922080948324,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",12,"hr",0.152816776182882,0.0166329551572283,0.0166329551572283,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"encounter_type:Emergency",-0.0348562569719966,-0.0395196459451248,0.0395196459451248,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"encounter_type:Inpatient",0.0348562569719965,0.0395196459451238,0.0395196459451238,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"location:3",-0.0637213583813181,-0.0317740691578552,0.0317740691578552,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"age_at_encounter",-0.0201779583027337,0.0295232938491892,0.0295232938491892,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"serum_ca",-0.041500739193289,-0.0239502513687082,0.0239502513687082,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"location:0",-0.334988577629318,0.0226991253699851,0.0226991253699851,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"race_ethnicity:6",0.197280740706149,-0.0211872350585648,0.0211872350585648,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"serum_phos",0.0585740452728724,0.0190671174524073,0.0190671174524073,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"serum_lac",0.132350190851093,0.0185293387289945,0.0185293387289945,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",13,"plt",-0.0305088967525874,-0.0178717863965809,0.0178717863965809,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"encounter_type:Inpatient",0.0348562569719965,0.0399253775348255,0.0399253775348255,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"encounter_type:Emergency",-0.0348562569719966,-0.0399253775348225,0.0399253775348225,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"location:3",-0.0637213583813181,-0.0303329807463758,0.0303329807463758,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"age_at_encounter",-0.0201779583027337,0.0278570118220694,0.0278570118220694,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"serum_ca",-0.0420039271318997,-0.0256710146601986,0.0256710146601986,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"location:0",-0.334988577629318,0.0210822924407264,0.0210822924407264,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"race_ethnicity:6",0.197280740706149,-0.0208037695787446,0.0208037695787446,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"serum_phos",0.0556235257023752,0.020597433120335,0.020597433120335,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"serum_cr",0.086506691515153,0.0201224153269427,0.0201224153269427,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",14,"plt",-0.0302662760393674,-0.0193586792881412,0.0193586792881412,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"encounter_type:Emergency",-0.0348562569719966,-0.0381479137818346,0.0381479137818346,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"encounter_type:Inpatient",0.0348562569719965,0.0381479137818236,0.0381479137818236,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"location:3",-0.0637213583813181,-0.0307528866625757,0.0307528866625757,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"age_at_encounter",-0.0201779583027337,0.0295926672293516,0.0295926672293516,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"serum_ca",-0.0408793823261859,-0.0264810586499454,0.0264810586499454,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"location:0",-0.334988577629318,0.0217705897673921,0.0217705897673921,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"race_ethnicity:6",0.197280740706149,-0.0206332843030135,0.0206332843030135,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"plt",-0.0304527351001954,-0.0205029929734827,0.0205029929734827,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"serum_lac",0.134551573702118,0.0196484121884897,0.0196484121884897,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",15,"serum_phos",0.0609906640512408,0.0187025672678445,0.0187025672678445,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"encounter_type:Emergency",-0.0348562569719966,-0.0406720059352427,0.0406720059352427,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"encounter_type:Inpatient",0.0348562569719965,0.0406720059352174,0.0406720059352174,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"location:3",-0.0637213583813181,-0.0327935593497116,0.0327935593497116,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"age_at_encounter",-0.0201779583027337,0.0292737561891727,0.0292737561891727,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"serum_ca",-0.0417563241695556,-0.0258147830079307,0.0258147830079307,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"location:0",-0.334988577629318,0.0234887016114683,0.0234887016114683,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"race_ethnicity:6",0.197280740706149,-0.021017053535473,0.021017053535473,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"temp_new",-0.0118950872366976,0.0181049482796702,0.0181049482796702,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"serum_lac",0.136170219692954,0.0178637248456826,0.0178637248456826,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",16,"plt",-0.0315793653628772,-0.0170637498317497,0.0170637498317497,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"encounter_type:Inpatient",0.0348562569719965,0.0384081458091201,0.0384081458091201,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"encounter_type:Emergency",-0.0348562569719966,-0.0384081458091003,0.0384081458091003,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"age_at_encounter",-0.0201779583027337,0.0309630448575766,0.0309630448575766,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"location:3",-0.0637213583813181,-0.0301240226814649,0.0301240226814649,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"serum_ca",-0.0419631462250643,-0.0246882040271319,0.0246882040271319,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"plt",-0.0317285555979585,-0.0208978029078127,0.0208978029078127,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"serum_phos",0.0603170830781323,0.0203716436958363,0.0203716436958363,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"serum_cr",0.0873491065657844,0.0195769029203997,0.0195769029203997,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"location:0",-0.334988577629318,0.0195080342256405,0.0195080342256405,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",17,"hr",0.151697694313722,0.0194013009464507,0.0194013009464507,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"encounter_type:Emergency",-0.0348562569719966,-0.0385772591248248,0.0385772591248248,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"encounter_type:Inpatient",0.0348562569719965,0.038577259124819,0.038577259124819,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"location:3",-0.0637213583813181,-0.0322523127391443,0.0322523127391443,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"age_at_encounter",-0.0201779583027337,0.0278146157252788,0.0278146157252788,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"serum_ca",-0.0414096482182365,-0.0263753413499945,0.0263753413499945,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"location:0",-0.334988577629318,0.0239125959752989,0.0239125959752989,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"race_ethnicity:6",0.197280740706149,-0.0209355700216944,0.0209355700216944,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"hr",0.151050316255704,0.0197494198181919,0.0197494198181919,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"serum_cr",0.0863175254960424,0.0191185434772216,0.0191185434772216,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",18,"plt",-0.0298258904812819,-0.0190301981065142,0.0190301981065142,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"encounter_type:Emergency",-0.0348562569719966,-0.0393109191131433,0.0393109191131433,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"encounter_type:Inpatient",0.0348562569719965,0.0393109191131251,0.0393109191131251,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"location:3",-0.0637213583813181,-0.0313393401270401,0.0313393401270401,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"age_at_encounter",-0.0201779583027337,0.0286146877296971,0.0286146877296971,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"serum_ca",-0.0397053491997397,-0.0244964438191557,0.0244964438191557,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"location:0",-0.334988577629318,0.0218561472934698,0.0218561472934698,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"serum_lac",0.13526815410842,0.0212820083700199,0.0212820083700199,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"race_ethnicity:6",0.197280740706149,-0.0204582146290858,0.0204582146290858,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"hr",0.147198202430351,0.0196856829976338,0.0196856829976338,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",19,"serum_cr",0.086732464690332,0.0189532877171443,0.0189532877171443,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"encounter_type:Inpatient",0.0348562569719965,0.0394796409166262,0.0394796409166262,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"encounter_type:Emergency",-0.0348562569719966,-0.0394796409166165,0.0394796409166165,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"location:3",-0.0637213583813181,-0.0322229703855377,0.0322229703855377,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"age_at_encounter",-0.0201779583027337,0.0293728808414667,0.0293728808414667,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"serum_ca",-0.0409669763058776,-0.0271850463361437,0.0271850463361437,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"location:0",-0.334988577629318,0.0228742230762952,0.0228742230762952,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"temp_new",-0.0100607159185191,0.0199279661604497,0.0199279661604497,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"plt",-0.0307942368817437,-0.0193389730780687,0.0193389730780687,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"hr",0.150262631569506,0.0190048792424856,0.0190048792424856,"20260415_003149","2026-04-15 00:31:49.347034"
"VBG",20,"race_ethnicity:6",0.197280740706149,-0.0188352757746254,0.0188352757746254,"20260415_003149","2026-04-15 00:31:49.347034"
